"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"
"8045321"	"1.41e-02"	"5.44e-03"	"-2.850459"	"-2.898166"	"-0.2090884"	"POTEF///POTEJ///POTEM///POTEE///POTEKP"	"POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene"	"728378///653781///641455///445582///440915"
"8051097"	"1.41e-02"	"5.45e-03"	"2.849991"	"-2.899382"	"0.1927842"	"EIF2B4"	"eukaryotic translation initiation factor 2B subunit delta"	"8890"
"7947892"	"1.42e-02"	"5.46e-03"	"2.849576"	"-2.900463"	"0.2634276"	""	""	""
"7917433"	"1.42e-02"	"5.46e-03"	"2.849297"	"-2.901187"	"0.280755"	"ODF2L"	"outer dense fiber of sperm tails 2 like"	"57489"
"7954490"	"1.42e-02"	"5.48e-03"	"-2.848389"	"-2.903548"	"-0.1281185"	""	""	""
"8099395"	"1.42e-02"	"5.48e-03"	"2.848284"	"-2.903821"	"0.2685498"	"RAB28"	"RAB28, member RAS oncogene family"	"9364"
"7931852"	"1.42e-02"	"5.48e-03"	"-2.848248"	"-2.903915"	"-0.2125374"	"TUBAL3"	"tubulin alpha like 3"	"79861"
"7912724"	"1.42e-02"	"5.49e-03"	"-2.847639"	"-2.905499"	"-0.129261"	"ARHGEF19"	"Rho guanine nucleotide exchange factor 19"	"128272"
"7929954"	"1.42e-02"	"5.49e-03"	"-2.847304"	"-2.90637"	"-0.1776979"	""	""	""
"7965231"	"1.43e-02"	"5.51e-03"	"2.846149"	"-2.909371"	"0.1470249"	"MGAT4C"	"MGAT4 family member C"	"25834"
"7893719"	"1.43e-02"	"5.53e-03"	"2.845102"	"-2.91209"	"0.383721"	""	""	""
"7896036"	"1.43e-02"	"5.53e-03"	"-2.844811"	"-2.912846"	"-0.4093499"	""	""	""
"7894310"	"1.43e-02"	"5.53e-03"	"2.844672"	"-2.913205"	"0.5896029"	""	""	""
"8077351"	"1.43e-02"	"5.54e-03"	"2.844602"	"-2.913388"	"0.2146717"	""	""	""
"7893983"	"1.43e-02"	"5.54e-03"	"2.844586"	"-2.913429"	"0.4702963"	""	""	""
"7993223"	"1.44e-02"	"5.54e-03"	"2.844318"	"-2.914124"	"0.2094348"	"CLEC16A"	"C-type lectin domain family 16 member A"	"23274"
"8044263"	"1.44e-02"	"5.54e-03"	"-2.844159"	"-2.914538"	"-0.2643436"	"RANBP2"	"RAN binding protein 2"	"5903"
"8068052"	"1.44e-02"	"5.54e-03"	"2.844142"	"-2.914582"	"0.171763"	"LINC00314"	"long intergenic non-protein coding RNA 314"	"246705"
"8109591"	"1.44e-02"	"5.54e-03"	"-2.844107"	"-2.914674"	"-0.1224701"	""	""	""
"7902365"	"1.44e-02"	"5.54e-03"	"-2.844097"	"-2.9147"	"-0.4538325"	""	""	""
"8073548"	"1.44e-02"	"5.55e-03"	"2.84404"	"-2.914847"	"0.4127618"	"SEPT3"	"septin 3"	"55964"
"8051666"	"1.44e-02"	"5.55e-03"	"2.843745"	"-2.915613"	"0.2627675"	""	""	""
"8044804"	"1.44e-02"	"5.55e-03"	"-2.843597"	"-2.915998"	"-0.3830333"	"DBI"	"diazepam binding inhibitor, acyl-CoA binding protein"	"1622"
"7985001"	"1.44e-02"	"5.55e-03"	"2.843465"	"-2.91634"	"0.3650837"	"NEIL1"	"nei like DNA glycosylase 1"	"79661"
"8116571"	"1.44e-02"	"5.56e-03"	"2.843362"	"-2.916608"	"0.4680812"	""	""	""
"8114136"	"1.44e-02"	"5.56e-03"	"-2.843354"	"-2.916628"	"-0.1080335"	""	""	""
"7893323"	"1.44e-02"	"5.56e-03"	"-2.843345"	"-2.916652"	"-0.3995361"	""	""	""
"7954492"	"1.44e-02"	"5.56e-03"	"-2.843283"	"-2.916813"	"-0.2448789"	"FGFR1OP2"	"FGFR1 oncogene partner 2"	"26127"
"7895450"	"1.44e-02"	"5.56e-03"	"-2.842937"	"-2.917712"	"-0.3306211"	""	""	""
"7896635"	"1.44e-02"	"5.57e-03"	"2.842397"	"-2.919112"	"0.2554982"	""	""	""
"8082504"	"1.44e-02"	"5.57e-03"	"-2.842386"	"-2.91914"	"-0.1845608"	"HMCES"	"5-hydroxymethylcytosine (hmC) binding, ES cell-specific"	"56941"
"8143575"	"1.44e-02"	"5.57e-03"	"-2.842356"	"-2.91922"	"-0.1851968"	"EPHA1"	"EPH receptor A1"	"2041"
"8071547"	"1.44e-02"	"5.57e-03"	"-2.842177"	"-2.919684"	"-0.2104953"	"UBE2L3"	"ubiquitin conjugating enzyme E2 L3"	"7332"
"7939265"	"1.44e-02"	"5.58e-03"	"-2.841946"	"-2.920283"	"-0.1734494"	"NAT10"	"N-acetyltransferase 10"	"55226"
"8027279"	"1.44e-02"	"5.58e-03"	"2.841917"	"-2.920359"	"0.2029689"	"ZNF430"	"zinc finger protein 430"	"80264"
"7893299"	"1.44e-02"	"5.58e-03"	"-2.841887"	"-2.920434"	"-0.4203109"	""	""	""
"8165453"	"1.44e-02"	"5.58e-03"	"2.841859"	"-2.920507"	"0.220023"	"LRRC26"	"leucine rich repeat containing 26"	"389816"
"7916789"	"1.44e-02"	"5.58e-03"	"-2.841824"	"-2.920599"	"-0.3071027"	"WDR78"	"WD repeat domain 78"	"79819"
"8096556"	"1.44e-02"	"5.58e-03"	"2.841754"	"-2.92078"	"0.2404713"	"METAP1"	"methionyl aminopeptidase 1"	"23173"
"8096274"	"1.44e-02"	"5.58e-03"	"-2.841616"	"-2.921139"	"-0.1335776"	"DMP1"	"dentin matrix acidic phosphoprotein 1"	"1758"
"8120239"	"1.44e-02"	"5.58e-03"	"-2.841609"	"-2.921158"	"-0.3177974"	"TMEM14A"	"transmembrane protein 14A"	"28978"
"7895752"	"1.45e-02"	"5.59e-03"	"-2.841405"	"-2.921685"	"-0.351966"	""	""	""
"7961453"	"1.45e-02"	"5.59e-03"	"2.841268"	"-2.922042"	"0.1488119"	""	""	""
"7940473"	"1.45e-02"	"5.59e-03"	"2.841053"	"-2.922601"	"0.1575146"	"TMEM138"	"transmembrane protein 138"	"51524"
"8021245"	"1.45e-02"	"5.59e-03"	"2.84098"	"-2.92279"	"0.2465885"	"DCC"	"DCC netrin 1 receptor"	"1630"
"7895228"	"1.45e-02"	"5.60e-03"	"-2.840898"	"-2.923"	"-0.3116116"	""	""	""
"7963770"	"1.45e-02"	"5.60e-03"	"-2.840843"	"-2.923144"	"-0.2591657"	"GPR84"	"G protein-coupled receptor 84"	"53831"
"8085504"	"1.45e-02"	"5.60e-03"	"2.840289"	"-2.924582"	"0.1406627"	"GRIP2"	"glutamate receptor interacting protein 2"	"80852"
"8007917"	"1.45e-02"	"5.61e-03"	"2.840278"	"-2.924609"	"0.1928301"	""	""	""
"8137637"	"1.45e-02"	"5.61e-03"	"2.83995"	"-2.92546"	"0.1480361"	""	""	""
"8152252"	"1.45e-02"	"5.61e-03"	"-2.839933"	"-2.925505"	"-0.1324845"	"BAALC-AS2"	"BAALC antisense RNA 2"	"157556"
"7971535"	"1.45e-02"	"5.62e-03"	"2.839605"	"-2.926356"	"0.2260576"	""	""	""
"7987114"	"1.45e-02"	"5.62e-03"	"2.839345"	"-2.92703"	"0.2132788"	"GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP///ULK4P1///CHRFAM7A"	"golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member T///golgin A8 family member J///golgin A8 family member N///golgin A8 family member I, pseudogene///ULK4 pseudogene 1///CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion"	"728047///653720///653125///653075///653073///643699///283796///89838///89832"
"7947363"	"1.45e-02"	"5.62e-03"	"-2.839071"	"-2.927741"	"-0.4177703"	"WT1"	"Wilms tumor 1"	"7490"
"8145151"	"1.45e-02"	"5.62e-03"	"2.839069"	"-2.927744"	"0.2012941"	"SORBS3"	"sorbin and SH3 domain containing 3"	"10174"
"8143499"	"1.45e-02"	"5.63e-03"	"2.839017"	"-2.927879"	"0.3532989"	"TRPV6"	"transient receptor potential cation channel subfamily V member 6"	"55503"
"8018511"	"1.46e-02"	"5.63e-03"	"-2.83853"	"-2.929143"	"-0.1842094"	"MRPL38"	"mitochondrial ribosomal protein L38"	"64978"
"8178727"	"1.46e-02"	"5.63e-03"	"-2.838428"	"-2.929407"	"-0.1789132"	"TNXB///ATF6B"	"tenascin XB///activating transcription factor 6 beta"	"7148///1388"
"8123362"	"1.46e-02"	"5.64e-03"	"-2.838315"	"-2.929698"	"-0.1520523"	""	""	""
"7895048"	"1.46e-02"	"5.64e-03"	"-2.838227"	"-2.929929"	"-0.6157616"	""	""	""
"8027292"	"1.46e-02"	"5.64e-03"	"2.838185"	"-2.930037"	"0.2646185"	"ZNF431"	"zinc finger protein 431"	"170959"
"7944739"	"1.46e-02"	"5.64e-03"	"-2.837952"	"-2.93064"	"-0.3104848"	"CRTAM"	"cytotoxic and regulatory T-cell molecule"	"56253"
"7975725"	"1.46e-02"	"5.64e-03"	"2.837871"	"-2.930849"	"0.1518487"	"YLPM1"	"YLP motif containing 1"	"56252"
"8061416"	"1.46e-02"	"5.65e-03"	"-2.837654"	"-2.931413"	"-0.2762405"	"CST7"	"cystatin F"	"8530"
"7892524"	"1.46e-02"	"5.65e-03"	"2.837645"	"-2.931437"	"0.3561003"	""	""	""
"7892889"	"1.46e-02"	"5.65e-03"	"2.837326"	"-2.932263"	"0.1433167"	""	""	""
"7908775"	"1.46e-02"	"5.66e-03"	"2.837178"	"-2.932647"	"0.1831179"	""	""	""
"7892679"	"1.46e-02"	"5.66e-03"	"-2.837113"	"-2.932815"	"-0.4093616"	""	""	""
"7893921"	"1.46e-02"	"5.66e-03"	"-2.837095"	"-2.932861"	"-0.248503"	""	""	""
"8172471"	"1.46e-02"	"5.66e-03"	"-2.836655"	"-2.934001"	"-0.4211946"	"PIM2"	"Pim-2 proto-oncogene, serine/threonine kinase"	"11040"
"7893716"	"1.46e-02"	"5.66e-03"	"2.83662"	"-2.934093"	"0.257869"	""	""	""
"7972711"	"1.46e-02"	"5.67e-03"	"2.836465"	"-2.934494"	"0.2132092"	""	""	""
"8122703"	"1.46e-02"	"5.67e-03"	"2.836429"	"-2.934587"	"0.2309103"	""	""	""
"7962557"	"1.46e-02"	"5.67e-03"	"2.836294"	"-2.934936"	"0.1434399"	""	""	""
"7931079"	"1.46e-02"	"5.67e-03"	"2.836171"	"-2.935255"	"0.259693"	""	""	""
"8066198"	"1.46e-02"	"5.67e-03"	"2.836157"	"-2.935291"	"0.1341493"	""	""	""
"8035069"	"1.46e-02"	"5.67e-03"	"-2.835981"	"-2.935746"	"-0.4824811"	"PGLYRP2"	"peptidoglycan recognition protein 2"	"114770"
"8130370"	"1.46e-02"	"5.67e-03"	"2.835958"	"-2.935808"	"0.3552274"	""	""	""
"8135458"	"1.46e-02"	"5.68e-03"	"2.835856"	"-2.936071"	"0.3797036"	"CBLL1"	"Cbl proto-oncogene like 1"	"79872"
"8131965"	"1.46e-02"	"5.68e-03"	"2.835714"	"-2.936439"	"0.2602482"	"LOC441204"	"uncharacterized LOC441204"	"441204"
"8117716"	"1.46e-02"	"5.68e-03"	"2.835708"	"-2.936454"	"0.1681284"	"OR2J3///OR2J2"	"olfactory receptor family 2 subfamily J member 3///olfactory receptor family 2 subfamily J member 2"	"442186///26707"
"8177696"	"1.46e-02"	"5.68e-03"	"2.835708"	"-2.936454"	"0.1681284"	"OR2J3///OR2J2"	"olfactory receptor family 2 subfamily J member 3///olfactory receptor family 2 subfamily J member 2"	"442186///26707"
"7995382"	"1.46e-02"	"5.68e-03"	"2.835524"	"-2.936931"	"0.1974299"	"PHKB"	"phosphorylase kinase regulatory subunit beta"	"5257"
"8146525"	"1.46e-02"	"5.68e-03"	"-2.835519"	"-2.936944"	"-0.1258913"	""	""	""
"7912349"	"1.47e-02"	"5.69e-03"	"-2.835109"	"-2.938006"	"-0.1619925"	"C1orf127"	"chromosome 1 open reading frame 127"	"148345"
"7922418"	"1.47e-02"	"5.70e-03"	"2.834685"	"-2.939105"	"0.6555265"	"SNORD74"	"small nucleolar RNA, C/D box 74"	"619498"
"7895160"	"1.47e-02"	"5.70e-03"	"2.834568"	"-2.939405"	"0.2294629"	""	""	""
"8024898"	"1.47e-02"	"5.70e-03"	"-2.834339"	"-2.939999"	"-0.2095021"	"FEM1A"	"fem-1 homolog A"	"55527"
"8135273"	"1.47e-02"	"5.70e-03"	"-2.834158"	"-2.940469"	"-0.2079831"	""	""	""
"7923621"	"1.47e-02"	"5.71e-03"	"-2.834112"	"-2.940587"	"-0.1679912"	"KISS1"	"KiSS-1 metastasis-suppressor"	"3814"
"7963577"	"1.47e-02"	"5.71e-03"	"-2.834083"	"-2.940663"	"-0.1703525"	"SPRYD3"	"SPRY domain containing 3"	"84926"
"8008195"	"1.47e-02"	"5.71e-03"	"-2.833747"	"-2.941532"	"-0.1384263"	"FLJ40194"	"uncharacterized FLJ40194"	"124871"
"8157679"	"1.47e-02"	"5.71e-03"	"2.833586"	"-2.941948"	"0.203726"	"OR1Q1"	"olfactory receptor family 1 subfamily Q member 1"	"158131"
"8177867"	"1.47e-02"	"5.72e-03"	"-2.833493"	"-2.942191"	"-0.340748"	"DDR1"	"discoidin domain receptor tyrosine kinase 1"	"780"
"8084836"	"1.47e-02"	"5.72e-03"	"-2.833488"	"-2.942201"	"-0.1502182"	""	""	""
"8066637"	"1.47e-02"	"5.72e-03"	"2.833383"	"-2.942475"	"0.1594543"	"LOC643549"	"uncharacterized LOC643549"	"643549"
"7906948"	"1.47e-02"	"5.72e-03"	"2.833374"	"-2.942498"	"0.3253316"	""	""	""
"7988412"	"1.47e-02"	"5.72e-03"	"2.833119"	"-2.943158"	"0.1382027"	""	""	""
"7894776"	"1.47e-02"	"5.72e-03"	"2.833015"	"-2.943427"	"0.4674045"	""	""	""
"7895377"	"1.48e-02"	"5.73e-03"	"2.832599"	"-2.944504"	"0.296159"	""	""	""
"8089999"	"1.48e-02"	"5.73e-03"	"-2.832412"	"-2.944987"	"-0.1870173"	"KPNA1"	"karyopherin subunit alpha 1"	"3836"
"8180324"	"1.48e-02"	"5.73e-03"	"-2.83239"	"-2.945045"	"-0.2262462"	"THAP5"	"THAP domain containing 5"	"168451"
"7893028"	"1.48e-02"	"5.74e-03"	"2.831747"	"-2.946708"	"0.68114"	""	""	""
"8154953"	"1.48e-02"	"5.75e-03"	"2.831256"	"-2.947978"	"0.144375"	"PHF24"	"PHD finger protein 24"	"23349"
"7944656"	"1.48e-02"	"5.75e-03"	"2.831093"	"-2.948399"	"0.4179605"	"SC5D"	"sterol-C5-desaturase"	"6309"
"8011218"	"1.48e-02"	"5.75e-03"	"2.831079"	"-2.948435"	"0.1625019"	"MIR132"	"microRNA 132"	"406921"
"7949503"	"1.48e-02"	"5.76e-03"	"2.830862"	"-2.948997"	"0.2844628"	"EFEMP2"	"EGF containing fibulin like extracellular matrix protein 2"	"30008"
"7980080"	"1.48e-02"	"5.76e-03"	"-2.830723"	"-2.949358"	"-0.5214996"	"ENTPD5"	"ectonucleoside triphosphate diphosphohydrolase 5"	"957"
"7974799"	"1.48e-02"	"5.77e-03"	"2.830384"	"-2.950233"	"0.3634556"	"MNAT1"	"MNAT1, CDK activating kinase assembly factor"	"4331"
"7943521"	"1.48e-02"	"5.77e-03"	"2.830171"	"-2.950784"	"0.118953"	"DDI1"	"DNA damage inducible 1 homolog 1"	"414301"
"7977584"	"1.49e-02"	"5.78e-03"	"-2.829553"	"-2.952382"	"-0.1149136"	"TMEM55B"	"transmembrane protein 55B"	"90809"
"7965486"	"1.49e-02"	"5.79e-03"	"2.829149"	"-2.953425"	"0.2869082"	"CEP83"	"centrosomal protein 83"	"51134"
"8164766"	"1.49e-02"	"5.79e-03"	"-2.829128"	"-2.953482"	"-0.2310072"	"AK8"	"adenylate kinase 8"	"158067"
"8078665"	"1.49e-02"	"5.79e-03"	"-2.82908"	"-2.953606"	"-0.1471986"	"VILL"	"villin like"	"50853"
"8089928"	"1.49e-02"	"5.79e-03"	"2.828995"	"-2.953825"	"0.4810389"	""	""	""
"7933904"	"1.49e-02"	"5.79e-03"	"2.828975"	"-2.953876"	"0.1671368"	"CTNNA3"	"catenin alpha 3"	"29119"
"8007992"	"1.49e-02"	"5.79e-03"	"-2.828828"	"-2.954257"	"-0.237777"	"KPNB1"	"karyopherin subunit beta 1"	"3837"
"8123843"	"1.49e-02"	"5.79e-03"	"2.828733"	"-2.954502"	"0.1286547"	"OFCC1"	"orofacial cleft 1 candidate 1"	"266553"
"7973946"	"1.49e-02"	"5.80e-03"	"2.828485"	"-2.955143"	"0.1553518"	""	""	""
"8178811"	"1.49e-02"	"5.80e-03"	"-2.828186"	"-2.955917"	"-0.3688629"	"LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1"	"HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///HLA class II histocompatibility antigen, DRB1-7 beta chain///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1"	"105369230///3128///3127///3126///3125///3123///105369230///3127///3126///3125///3123///3119"
"7927854"	"1.49e-02"	"5.81e-03"	"2.828018"	"-2.956349"	"0.1509106"	"HNRNPH3"	"heterogeneous nuclear ribonucleoprotein H3"	"3189"
"7998666"	"1.49e-02"	"5.81e-03"	"2.827969"	"-2.956476"	"0.4252387"	"SNORA64///RPS2"	"small nucleolar RNA, H/ACA box 64///ribosomal protein S2"	"26784///6187"
"8126212"	"1.49e-02"	"5.81e-03"	"2.82796"	"-2.956501"	"0.1334264"	""	""	""
"8160581"	"1.49e-02"	"5.81e-03"	"-2.827896"	"-2.956666"	"-0.2145626"	"TOPORS"	"TOP1 binding arginine/serine rich protein"	"10210"
"8174207"	"1.49e-02"	"5.81e-03"	"-2.827875"	"-2.956719"	"-0.1395269"	"NXF3"	"nuclear RNA export factor 3"	"56000"
"8016147"	"1.49e-02"	"5.81e-03"	"-2.827869"	"-2.956736"	"-0.1914817"	"KIF18B"	"kinesin family member 18B"	"146909"
"7987526"	"1.49e-02"	"5.81e-03"	"2.827741"	"-2.957065"	"0.2312281"	"C15orf57"	"chromosome 15 open reading frame 57"	"90416"
"7942007"	"1.49e-02"	"5.81e-03"	"2.82768"	"-2.957222"	"0.2779738"	"LRP5"	"LDL receptor related protein 5"	"4041"
"8117663"	"1.49e-02"	"5.82e-03"	"2.827417"	"-2.957902"	"0.1678505"	"NKAPL"	"NFKB activating protein like"	"222698"
"7969372"	"1.49e-02"	"5.82e-03"	"2.827308"	"-2.958185"	"0.2649366"	""	""	""
"7902317"	"1.49e-02"	"5.82e-03"	"2.827157"	"-2.958575"	"0.1976767"	"FPGT-TNNI3K///TNNI3K"	"FPGT-TNNI3K readthrough///TNNI3 interacting kinase"	"100526835///51086"
"8007134"	"1.49e-02"	"5.82e-03"	"2.827097"	"-2.95873"	"0.1857447"	"KRTAP9-6///KRTAP9-7///KRTAP9-4///KRTAP9-8///KRTAP9-3///KRTAP9-2///KRTAP9-9"	"keratin associated protein 9-6///keratin associated protein 9-7///keratin associated protein 9-4///keratin associated protein 9-8///keratin associated protein 9-3///keratin associated protein 9-2///keratin associated protein 9-9"	"100507608///100505724///85280///83901///83900///83899///81870"
"8066260"	"1.49e-02"	"5.82e-03"	"2.827066"	"-2.958811"	"0.381906"	"SNORA71C"	"small nucleolar RNA, H/ACA box 71C"	"677839"
"7992197"	"1.50e-02"	"5.82e-03"	"-2.826989"	"-2.95901"	"-0.135059"	""	""	""
"8040908"	"1.50e-02"	"5.82e-03"	"-2.826855"	"-2.959354"	"-0.1643168"	"SNX17"	"sorting nexin 17"	"9784"
"8061746"	"1.50e-02"	"5.83e-03"	"-2.826596"	"-2.960024"	"-0.1802373"	"DNMT3B"	"DNA methyltransferase 3 beta"	"1789"
"8081210"	"1.50e-02"	"5.83e-03"	"-2.826279"	"-2.960842"	"-0.1134591"	"OR5K1"	"olfactory receptor family 5 subfamily K member 1"	"26339"
"7986248"	"1.50e-02"	"5.84e-03"	"2.826069"	"-2.961384"	"0.1568708"	"AGVR6190"	"uncharacterized LOC643797"	"643797"
"7985213"	"1.50e-02"	"5.84e-03"	"2.82606"	"-2.961409"	"0.3528493"	"CHRNA5"	"cholinergic receptor nicotinic alpha 5 subunit"	"1138"
"7941746"	"1.50e-02"	"5.84e-03"	"-2.825972"	"-2.961635"	"-0.1463341"	"C11orf86"	"chromosome 11 open reading frame 86"	"254439"
"7919969"	"1.50e-02"	"5.84e-03"	"-2.825897"	"-2.961828"	"-0.2370782"	""	""	""
"8068039"	"1.50e-02"	"5.84e-03"	"2.825885"	"-2.961859"	"0.1243102"	"GABPA"	"GA binding protein transcription factor alpha subunit"	"2551"
"8136811"	"1.50e-02"	"5.85e-03"	"2.825633"	"-2.96251"	"0.1743041"	"EPHB6"	"EPH receptor B6"	"2051"
"8162264"	"1.50e-02"	"5.86e-03"	"2.824993"	"-2.964163"	"0.1555758"	"AUH"	"AU RNA binding methylglutaconyl-CoA hydratase"	"549"
"7982048"	"1.50e-02"	"5.86e-03"	"-2.824692"	"-2.964942"	"-0.2241394"	"SNORD115-42///SNORD115-40///SNORD115-21///SNORD115-6"	"small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-6"	"100033816///100033814///100033603///100033443"
"8092002"	"1.50e-02"	"5.86e-03"	"-2.824558"	"-2.965287"	"-0.1954676"	"ACTRT3"	"actin related protein T3"	"84517"
"8077781"	"1.50e-02"	"5.86e-03"	"-2.824552"	"-2.965302"	"-0.174079"	"VHL"	"von Hippel-Lindau tumor suppressor"	"7428"
"7896077"	"1.50e-02"	"5.86e-03"	"2.824489"	"-2.965465"	"0.227455"	""	""	""
"8048114"	"1.50e-02"	"5.86e-03"	"-2.824465"	"-2.965527"	"-0.1404027"	""	""	""
"7942594"	"1.50e-02"	"5.87e-03"	"2.824382"	"-2.965741"	"0.4081835"	"SNORD15B"	"small nucleolar RNA, C/D box 15B"	"114599"
"8087409"	"1.51e-02"	"5.87e-03"	"-2.82405"	"-2.966598"	"-0.1318126"	"RHOA"	"ras homolog family member A"	"387"
"7893645"	"1.51e-02"	"5.87e-03"	"2.824029"	"-2.966653"	"0.5435978"	""	""	""
"8168672"	"1.51e-02"	"5.87e-03"	"-2.82393"	"-2.966908"	"-0.1606753"	""	""	""
"8104656"	"1.51e-02"	"5.88e-03"	"2.823597"	"-2.967766"	"0.1552116"	""	""	""
"7918379"	"1.51e-02"	"5.88e-03"	"-2.823337"	"-2.968438"	"-0.5205846"	"GSTM3"	"glutathione S-transferase mu 3"	"2947"
"8100601"	"1.51e-02"	"5.89e-03"	"2.823174"	"-2.968859"	"0.1898513"	""	""	""
"8117476"	"1.51e-02"	"5.89e-03"	"-2.823099"	"-2.969052"	"-0.3005406"	"BTN3A3"	"butyrophilin subfamily 3 member A3"	"10384"
"7895577"	"1.51e-02"	"5.89e-03"	"2.823086"	"-2.969086"	"0.2415477"	""	""	""
"7978019"	"1.51e-02"	"5.89e-03"	"-2.823037"	"-2.969212"	"-0.1570553"	"MIR208A"	"microRNA 208a"	"406990"
"8163437"	"1.51e-02"	"5.89e-03"	"-2.822934"	"-2.969479"	"-0.164036"	"SLC46A2"	"solute carrier family 46 member 2"	"57864"
"7950444"	"1.51e-02"	"5.89e-03"	"-2.82288"	"-2.969618"	"-0.2941529"	""	""	""
"8019463"	"1.51e-02"	"5.90e-03"	"-2.822537"	"-2.970503"	"-0.1248903"	"CSNK1D"	"casein kinase 1 delta"	"1453"
"7895311"	"1.51e-02"	"5.90e-03"	"-2.822519"	"-2.97055"	"-0.306399"	""	""	""
"7941311"	"1.51e-02"	"5.90e-03"	"-2.822251"	"-2.971242"	"-0.1308301"	"EHBP1L1///SIPA1"	"EH domain binding protein 1 like 1///signal-induced proliferation-associated 1"	"254102///6494"
"8165682"	"1.51e-02"	"5.90e-03"	"2.822146"	"-2.971511"	"0.5280036"	""	""	""
"8074956"	"1.51e-02"	"5.91e-03"	"-2.821837"	"-2.97231"	"-0.1485082"	""	""	""
"8031913"	"1.51e-02"	"5.91e-03"	"-2.821746"	"-2.972543"	"-0.1914101"	"TRIM28"	"tripartite motif containing 28"	"10155"
"7893960"	"1.51e-02"	"5.91e-03"	"-2.821581"	"-2.97297"	"-0.3330641"	""	""	""
"8104609"	"1.51e-02"	"5.92e-03"	"-2.821445"	"-2.973319"	"-0.1468208"	""	""	""
"7895974"	"1.51e-02"	"5.92e-03"	"2.821428"	"-2.973365"	"0.2513799"	""	""	""
"8124331"	"1.52e-02"	"5.92e-03"	"-2.82099"	"-2.974492"	"-0.1359281"	"HIST1H2AA"	"histone cluster 1, H2aa"	"221613"
"8052834"	"1.52e-02"	"5.93e-03"	"-2.820869"	"-2.974804"	"-0.1949284"	"C2orf42"	"chromosome 2 open reading frame 42"	"54980"
"8006968"	"1.52e-02"	"5.93e-03"	"-2.820713"	"-2.975208"	"-0.2220699"	"GSDMA"	"gasdermin A"	"284110"
"8091554"	"1.52e-02"	"5.93e-03"	"-2.820701"	"-2.97524"	"-0.3713271"	""	""	""
"8161362"	"1.52e-02"	"5.93e-03"	"2.820596"	"-2.975509"	"0.2266006"	"LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7"	"uncharacterized LOC102724238///uncharacterized LOC100126582///fibroblast growth factor 7 pseudogene 3///uncharacterized LOC403323///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7"	"102724238///100126582///654466///403323///387628///2252"
"7893457"	"1.52e-02"	"5.93e-03"	"-2.820549"	"-2.975631"	"-0.3198589"	""	""	""
"7907135"	"1.52e-02"	"5.93e-03"	"2.82041"	"-2.975989"	"0.2296812"	"SFT2D2"	"SFT2 domain containing 2"	"375035"
"8090420"	"1.52e-02"	"5.95e-03"	"2.81948"	"-2.978386"	"0.1680433"	"TPRA1"	"transmembrane protein adipocyte associated 1"	"131601"
"7912136"	"1.52e-02"	"5.95e-03"	"-2.819367"	"-2.978678"	"-0.3727434"	"UTS2"	"urotensin 2"	"10911"
"8008321"	"1.52e-02"	"5.95e-03"	"-2.819349"	"-2.978723"	"-0.3581802"	"ACSF2"	"acyl-CoA synthetase family member 2"	"80221"
"7969596"	"1.52e-02"	"5.95e-03"	"2.81929"	"-2.978875"	"0.1335814"	"GPC5"	"glypican 5"	"2262"
"8094550"	"1.52e-02"	"5.95e-03"	"2.819252"	"-2.978974"	"0.4515776"	"C4orf19"	"chromosome 4 open reading frame 19"	"55286"
"8110237"	"1.52e-02"	"5.96e-03"	"-2.819001"	"-2.97962"	"-0.1980028"	"UNC5A"	"unc-5 netrin receptor A"	"90249"
"7892707"	"1.52e-02"	"5.96e-03"	"2.818999"	"-2.979627"	"0.3470744"	""	""	""
"7938730"	"1.53e-02"	"5.96e-03"	"2.818682"	"-2.980442"	"0.1486585"	"MYOD1"	"myogenic differentiation 1"	"4654"
"7986635"	"1.53e-02"	"5.97e-03"	"2.818384"	"-2.981211"	"0.2056883"	""	""	""
